ad_link,title,price,description,mileage,transmission,location,time_posted
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-cadillac-lyriq-sport-2-awd-sunroof-nav-supercruise/m8066142,2024 Cadillac LYRIQ Sport 2 AWD Sunroof Nav SuperCruise,"$77,689",This Cadillac LYRIQ delivers a Electric engine powering this Automatic transmission. Wireless Phone Charging (The system wirelessly charges one compatible mobile device. Some phones have built-in ...,6 km,Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/houston-bc/2024-gmc-hummer-ev-pickup-2x/m8629678,2024 GMC HUMMER EV Pickup 2X,Please Contact,Hummer EV 2X Pickup Engine: Electric Safety Equipment Rear Cross Traffic Alert Lane Change Alert with Side Blind Zone Alert Teen Driver a configurable feature that lets you activate customizable ...,15 km,Automatic,Houston,
https://www.kijiji.ca/v-cars-trucks/granby/2023-toyota-bz4x-xle-awd-le-centre-de-l-usage-en-estrie/m9197920,2023 Toyota BZ4X XLE AWD LE CENTRE DE L USAGE EN ESTRIE,"$36,988","Véhicule disponible chez Granby Chevrolet 595 Boivin, Granby, Québec → Appelez nous : 1-855-842-5310 → Textez nous : 450-600-4353 → https://www.granbygm.com Inspecté Rapport Carfax Évaluation ...","12,300 km",Automatic,Granby,
https://www.kijiji.ca/v-cars-trucks/st-catharines/2025-kia-niro-ev-wind-eta:-12-08-2024/m9389802,2025 Kia Niro EV Wind ETA: 12/08/2024,"$44,370",Engine: 0L L/100Km City: 1.9 L/100Km Hwy: 2.3,10 km,Automatic,Niagara falls,
https://www.kijiji.ca/v-cars-trucks/laurentides/2022-chevrolet-bolt-euv-premier-toit-charge-rapide-cam-360-si/m9197652,2022 Chevrolet BOLT EUV PREMIER TOIT *CHARGE RAPIDE* CAM 360 *SI,"$30,495","À voir! / Come see it! VEHICULE CANADIEN / CANADIAN CAR. Version Premier avec Autonomie moyenne de 400 km, Capacité de recharge rapide DC / DC Fast charging, Moteur électrique (150 kW), Batterie ...","25,799 km",Automatic,Saint-Jérôme,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023-mercedes-benz-eqe-eqe-350-4matic/m6418053,2023 Mercedes-Benz EQE EQE 350 4MATIC,"$124,890",Engine: 0L L/100Km City: 0.0 L/100Km Hwy: 0.0,"1,015 km",Automatic,Laval,
https://www.kijiji.ca/v-cars-trucks/dartmouth/2024-chevrolet-silverado-ev-rst/m9389733,2024 Chevrolet Silverado EV RST,"$120,122",Engine: 0L Safety Equipment OnStar and Chevrolet connected services capable (Terms and limitations apply. See onstar.ca or dealer for details.) Hitch Guidance Rear Seat Reminder Buckle to Drive ...,0 km,Automatic,Dartmouth,
https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2023-mercedes-benz-eqs-eqs-450-4matic/m6417872,2023 Mercedes-Benz EQS EQS 450 4MATIC,"$156,006",Mercedes-Benz Laval a toujours su traiter nos clients avec respect et courtoisie depuis que nous avons ouvert nos portes. Nous croyons que nous devons offrir à nos clients une expérience d’achat ou ...,"13,972 km",Automatic,Laval,
https://www.kijiji.ca/v-cars-trucks/windsor-area-on/2024-cadillac-lyriq-luxury/m8627866,2024 Cadillac LYRIQ Luxury,"$87,348",This Cadillac LYRIQ has a dependable Electric engine powering this Automatic transmission. * This Cadillac LYRIQ is a Bargain with These Options * Wireless Phone Charging (The system wirelessly ...,15 km,Automatic,Windsor,
https://www.kijiji.ca/v-cars-trucks/windsor-area-on/2024-cadillac-lyriq-sport/m8627862,2024 Cadillac LYRIQ Sport,"$89,143",This Cadillac LYRIQ has a strong Electric engine powering this Automatic transmission. * This Cadillac LYRIQ is a Bargain with These Options * Wireless Phone Charging (The system wirelessly charges ...,"1,891 km",Automatic,Windsor,
https://www.kijiji.ca/v-cars-trucks/laurentides/ford-f-150-lightning-flash-2024/m9388970,FORD F-150 LIGHTNING FLASH 2024,"$85,210","FLASH CABINE SUPERCREW 4RM CAISSE DE 5,5 PIMOTEUR : 2 MOTEURS ÉLECTRIQUES ? BATTERIE LONTRANSMISSION : 1 VITESSEGROUPE D'ÉQUIPEMENTS 312A DE BASEPNEUS : 20 PO TOUTES SAISONSNOIR AGATE ...",10 km,Automatic,Lachute,
https://www.kijiji.ca/v-cars-trucks/laurentides/ford-f-150-lightning-flash-2024/m9388969,FORD F-150 LIGHTNING FLASH 2024,"$85,210","FLASH CABINE SUPERCREW 4RM CAISSE DE 5,5 PIMOTEUR : 2 MOTEURS ÉLECTRIQUES BATTERIE LONGUE DTRANSMISSION : 1 VITESSEGROUPE D'ÉQUIPEMENTS 312A DE BASEPNEUS : 20 PO TOUTES SAISONSNOIR AGATE ...",10 km,Automatic,Lachute,
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-gmc-hummer-ev-pickup-3x-omega-edition/m8819334,2024 GMC HUMMER EV Pickup 3X OMEGA EDITION,"$208,074",GMC HUMMER EV Pickup 3X Engine: Electric Motor Safety Equipment Rear Cross Traffic Alert Lane Change Alert with Side Blind Zone Alert Teen Driver a configurable feature that lets you activate ...,88 km,Automatic,Markham,
https://www.kijiji.ca/v-cars-trucks/laurentides/ford-mustang-mach-e-select-2024/m9388968,FORD MUSTANG MACH-E SÉLECT 2024,"$64,990",SÉLECT TIMOTEUR : 2 MOTEURS ÉLECTRIQUES (AVANT/ARRIÈRETRANSMISSION : 1 VITESSEGROUPE D'ÉQUIPEMENTS 100AROUES : 19 PO EN ALUMINIUM PEINT NOIR TRÈS LUNOIR OMBREPEINTURE DE SÉRIESIÈGES BAQUETS ACTIVEX ...,10 km,Automatic,Lachute,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-gmc-hummer-ev-suv-3x/m9196859,2024 GMC HUMMER EV SUV 3X,Please Contact,"This GMC HUMMER EV SUV boasts a Electric engine powering this Automatic transmission. OMEGA EDITION, LPO, ROOF CROSS RAIL PACKAGE, EXTREME OFF-ROAD PACKAGE. * This GMC HUMMER EV SUV Features the ...",24 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-chevrolet-equinox-ev-lt/m9196847,2024 Chevrolet Equinox EV LT,"$59,412","This Chevrolet Equinox EV delivers a Electric engine powering this Automatic transmission. PROPULSION, ELECTRIC TWO-MOTOR ALL-WHEEL DRIVE (EAWD), Wipers, front intermittent, Windows, power with ...",6 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2019-hyundai-ioniq-electric-preferred-a-hayon/m9196683,2019 Hyundai IONIQ Electric Preferred à hayon,"$16,790",2019 Hyundai Ioniq Preferred Camera Recul S.Chauffants Apple CarplayINCLUS SUR TOUS NOS VÉHICULES : Inspection méticuleuse en 149 POINTS par nos techniciens certifiés Kia et autres marques ainsi ...,"69,192 km",Automatic,MONTREAL,
https://www.kijiji.ca/v-cars-trucks/sherbrooke-qc/2024-dodge-hornet-r-t-phev-eawd/m9006791,2024 Dodge Hornet R-T PHEV EAWD,"$40,995","2024 DODGE HORNET R/T EAWD , ENSEMBLE R/T BLACKTOP ....DEMO ...","6,500 km",Automatic,Magog,
https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2019-tesla-model-3-standard-range-plus/m9388442,2019 Tesla Model 3 STANDARD RANGE PLUS,"$23,988",Limited Time Offer: Financing at 7.99% / 6 Months Payment Deferral / $0 Down Payment / Private Viewings Available / Appointments Preferred / Online Purchase and FREE Delivery Available / Curbside ...,"126,000 km",Automatic,Oakville,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-gmc-hummer-ev-suv-2x/m8421355,2024 GMC HUMMER EV SUV 2X,"$135,193","This GMC HUMMER EV SUV delivers a Electric engine powering this Automatic transmission. VOID BLACK, PREFERRED EQUIPMENT GROUP, LPO, FRONT AND REAR SPLASH GUARDS, CUSTOM MOLDED. *This GMC HUMMER EV ...",3 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/edmonton/2025-kia-ev9-land-land-awd/m9387305,2025 Kia EV9 Land Land AWD,Please Contact,"Are you ready to embrace the future of driving with the 2025 Kia EV9 Land? This cutting-edge electric SUV offers a seamless blend of sophistication and sustainability, all wrapped up in a sleek grey ...",29 km,Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/markham-york-region/2024-chevrolet-equinox-ev-2lt/m9304722,2024 Chevrolet Equinox EV 2LT,"$46,069","White Roof Wilson-Niblett Motors has been proud to serve York Region for more than six decades! We want to thank you, our loyal customers, for making us the success we are today! If you are part of ...",0 km,Automatic,Richmond Hill,
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2024-cadillac-lyriq-luxury/m8818153,2024 Cadillac LYRIQ Luxury,"$98,269","Heated Mirrors,Power Mirror(s),Auto-Dimming Rearview Mirror,Integrated Turn Signal Mirrors,Rear Parking Aid,Back-Up Camera,Power Folding Mirrors,Automatic Parking,Aerial View Display System,Front ...",549 km,Automatic,Port Hope,
https://www.kijiji.ca/v-cars-trucks/regina/2023-mercedes-benz-eqe-500/m8625047,2023 Mercedes-Benz EQE 500,"$85,794",Lane Keeping Assist Luxury Front Headrests 360 Camera Adaptive Highbeam Assist Burmester Surround Sound System Ambient Lighting Air-Balance Package Acoustic Comfort Pkg Navigation Apple ...,"14,938 km",Automatic,Regina,
https://www.kijiji.ca/v-cars-trucks/burnaby-new-westminster/2025-mitsubishi-outlander-phev-es-heated-seats-apple-carplay/m9386349,"2025 Mitsubishi Outlander PHEV ES - Heated Seats, Apple Carplay/","$50,998","We have the largest MITSUBISHI inventory in BC! Open 7 days a week! Trade-ins welcome. First time buyers - welcome! Industry leading warranty: 5 year/100,000km comprehensive, 10 year/160,000km ...",5 km,Automatic,Port Coquitlam,
https://www.kijiji.ca/v-cars-trucks/strathcona-county/2024-chevrolet-blazer-ev-rwd-rs/m8817860,2024 Chevrolet Blazer EV RWD RS,"$69,294","Welcome To Sherwood Park Chevrolet. The #1 Volume Chevrolet Dealer in Canada. This Chevrolet BLAZER boasts a Electric engine powering this Automatic transmission. Wireless Phone Charging, Wipers, ...",15 km,Automatic,Sherwood Park,
https://www.kijiji.ca/v-cars-trucks/strathcona-county/2024-chevrolet-blazer-ev-eawd-lt/m8817858,2024 Chevrolet Blazer EV eAWD LT,"$62,294",Welcome To Sherwood Park Chevrolet. The #1 Volume Chevrolet Dealer in Canada. This Chevrolet BLAZER delivers a Electric engine powering this Automatic transmission. Wireless Phone Charging (Included ...,6 km,Automatic,Sherwood Park,
https://www.kijiji.ca/v-cars-trucks/oshawa-durham-region/2025-hyundai-kona-electric-preferred/m9386287,2025 Hyundai KONA ELECTRIC Preferred,"$49,433","""Cash incentives applied. Financing available oac. Serving the Ajax area, Ajax Hyundai, located at 170 Westney Rd S in Ajax, ON, is your premier retailer of new and used Hyundai vehicles. Our ...",75 km,Automatic,Ajax,
https://www.kijiji.ca/v-cars-trucks/kelowna/2024-chevrolet-equinox-ev-rs/m9193300,2024 Chevrolet Equinox EV RS,"$53,969","This Chevrolet Equinox EV boasts a Electric engine powering this Automatic transmission. RADIANT RED TINTCOAT, BLACK ROOF, Wipers, front intermittent. * This Chevrolet Equinox EV Features the ...",17 km,Automatic,Kelowna,
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2021-ford-mustang-mach-e-select-awd-fully-electric-blind-spots-n/m9193285,2021 Ford Mustang Mach-E SELECT AWD FULLY ELECTRIC BLIND SPOTS N,"$34,860","Accident Free, Clean Carfax, Blind Spots, Navigation, Rear View Camera, Fully Electric, Fully Charge 340 KM, Heated Mirrors, Air Condition, and Much More!!! ***Multi-point inspection*** Carfax ...","57,800 km",Automatic,Concord,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-chevrolet-blazer-ev-eawd-rs/m8420391,2024 Chevrolet Blazer EV eAWD RS,"$72,228","This Chevrolet Blazer EV boasts a Electric engine powering this Automatic transmission. Wireless Phone Charging, Wipers, front intermittent, Rainsense, Wiper, rear intermittent. *This Chevrolet ...","4,224 km",Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-chevrolet-blazer-ev-rs/m7615777,2024 Chevrolet Blazer EV RS,"$61,097","The 2024 Chevrolet Blazer EV RS is an all-electric luxury SUV that offers advanced technology, impressive performance, and sleek styling. The exterior of the 2024 Blazer EV RS is characterized by ...",22 km,,Calgary,
https://www.kijiji.ca/v-cars-trucks/edmonton/2024-volkswagen-id-4-pro-s/m9256491,2024 Volkswagen ID.4 Pro S,"$58,907",* * NAVIGATION * LANE DEPARTURE WARNING * FORWARD COLLISION WARNING * PARKING SENSORS * BLIND SPOT MONITOR * FULLY INSPECTED AWD 4DR SUV ** Engine: Electric Safety Equipment Electronic Stability ...,"2,896 km",Automatic,Edmonton,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-gmc-hummer-ev-pickup-3x/m9040231,2024 GMC HUMMER EV Pickup 3X,"$160,146","2024 GMC HUMMER EV 3X Pickup: Interstellar Power, Lunar Comfort The 2024 GMC HUMMER EV 3X Pickup shatters the mold of a traditional truck. It's a champion for a sustainable future, wrapped in an ...",50 km,,Calgary,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-hyundai-kona-electric-ultimate-w-sage-green-int-price-be/m7937755,2024 Hyundai KONA ELECTRIC Ultimate w/ Sage-Green Int. -Price BE,"$52,162",**Price BEAT Guaruntee on Select Models. Program available on in stock vehicles. See Dealer for additional details ** The Hyundai Kona is the SUV for the city. It is ready to take on the urban jungle ...,15 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/saskatoon/2018-tesla-model-3-long-range-awd-accleration-boost-full-self-d/m9370897,2018 Tesla Model 3 Long Range AWD- ACCLERATION BOOST|FULL Self D,"$38,995","CARGET AUTOMOTIVE is proud to present this 2018 TESLA Model 3 AWD Dual Motor that comes fully serviced with a 130 Point inspection, CARFAX AVAILABLE and No payments for 90 days O.A.C TESLA FACTORY ...","72,766 km",Automatic,Saskatoon,
https://www.kijiji.ca/v-cars-trucks/truro/2022-chevrolet-bolt-euv-lt/m9515881,2022 Chevrolet BOLT EUV LT,"$30,888","Tantramar Chev located in Amherst, Nova Scotia - Recent Arrival! Blue 2022 Chevrolet Bolt EUV LT FWD 1-Speed Automatic Electric MotorValue Market Pricing.Certified. GM Certified Details:* Exchange ...","53,995 km",Other,Amherst,
,,"$67,928",,,,,
https://www.kijiji.ca/v-cars-trucks/calgary/2024-chevrolet-blazer-ev/m8420325,2024 Chevrolet Blazer EV,"$60,928","Engine: Electric Motor Safety Equipment OnStar and Chevrolet connected services capable (Terms and limitations apply. See onstar.ca or dealer for details.) Rear Seat Reminder Door locks, rear child ...",9 km,Automatic,Calgary,
https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2024-cadillac-lyriq-sport/m9192849,2024 Cadillac LYRIQ Sport,"$86,089","Rear Wheel Drive,Heated Mirrors,Back-Up Camera,Automatic Parking,Front Collision Mitigation,Rear Parking Aid,Aerial View Display System,Power Mirror(s),Front Collision Warning,Integrated Turn Signal ...",10 km,Automatic,Sainte-Julie,
https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2023-tesla-model-y/m9386330,2023 Tesla Model Y,"$52,998","Environmentally-friendly and gas-saving, this 2023 Tesla Model Y is powered by a fuel efficient Electric engine that's easy on your monthly gas budget. Its Automatic transmission delivers highway mpg ...","32,017 km",Automatic,Waterloo,
https://www.kijiji.ca/v-cars-trucks/trois-rivieres/2014-chevrolet-volt/m9386161,2014 Chevrolet Volt,"$10,995","Safety Equipment Système « LATCH » pour siège de sécurité pour enfants, comprenant : ancrage inférieur et longe supérieur pour les positions arrière pour enfants Système électronique de contrôle de ...","113,918 km",Automatic,Nicolet,
https://www.kijiji.ca/v-cars-trucks/timmins/2024-chevrolet-silverado-ev-rst-supercruise/m9385626,2024 Chevrolet Silverado EV RST - SuperCruise,"$122,463","SuperCruise, Sunroof, HUD, Multi-Flex Tailgate, Bose Premium Audio! This 2024 Silverado EV is an all-new electric truck offers stunning performance and capability. Get ready to embrace an exciting ...",11 km,Automatic,Timmins,
https://www.kijiji.ca/v-cars-trucks/bathurst/2021-hyundai-kona-electric-preferred-fwd/m9385918,2021 Hyundai Kona Electric Preferred FWD,"$21,903","2021 Hyundai Kona Electric Preferred FWD, qualifies for a $2500 rebate, see store for details. Come check out Hatheway Ford's Used Vehicle Inventory! We check the competition's prices on our ...","115,175 km",Automatic,Bathurst,
https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2016-kia-soul-ev-ev-luxury-ev-luxury/m7907999,2016 Kia Soul EV EV Luxury EV Luxury,"$12,388",New EV battery! Engine: Electric Motor Safety Equipment Electronic Stability Control (ESC) ABS And Driveline Traction Control Side Impact Beams Dual Stage Driver And Passenger Seat-Mounted Side ...,"133,689 km",Automatic,Scarborough,
https://www.kijiji.ca/v-cars-trucks/grand-bend/2024-chevrolet-blazer-ev-2lt-awd-electric-449-km-range/m9385462,2024 Chevrolet Blazer EV 2LT AWD | ELECTRIC | 449 KM RANGE |...,"$61,494","Did you know “Dealer Demonstrator Vehicles” apply for new vehicle incentives? Even though a dealer demonstrator has KM on it, and it still is treated as a new vehicle in terms of General Motors ...",15 km,Automatic,Exeter,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-cadillac-lyriq-sport/m7907903,2024 Cadillac LYRIQ Sport,"$84,094",Our daring 2024 Cadillac LYRIQ Sport is designed for expressive power and presence in Metallic. Motivated by an Electric Motor providing 340hp to a Single Speed Automatic transmission for almost ...,4 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/burnaby-new-westminster/2024-chevrolet-silverado-ev-work-truck-2024-chevrolet-silvera/m9385329,2024 Chevrolet Silverado EV Work Truck 2024 Chevrolet Silvera...,"$82,999",Eagle Ridge Certified Pre-Owned: -> 120+ Point Inspection -> CarProof History -> Available Warranty -> Exchange Privilleges Eagle Ridge Certified Pre-Owned: -> 120+ Point Inspection -> CarProof ...,1 km,Automatic,Coquitlam,
https://www.kijiji.ca/v-cars-trucks/burnaby-new-westminster/2024-chevrolet-equinox-ev-lt-smartphone-app-front-power-seat/m9385328,"2024 Chevrolet Equinox EV LT Smartphone App, Front Power Seat...","$54,894",Eagle Ridge Certified Pre-Owned: -> 120+ Point Inspection -> CarProof History -> Available Warranty -> Exchange Privilleges Eagle Ridge Certified Pre-Owned: -> 120+ Point Inspection -> CarProof ...,9 km,Automatic,Coquitlam,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-chevrolet-blazer-ev-lt/m9385320,2024 Chevrolet Blazer EV LT,"$59,898","Stylish and smart, our 2024 Chevrolet Blazer EV LT AWD is ready to rewrite the rules for electric adventure in Summit White! Powered by Dual Electric Motors providing a combined 288hp to a Single ...",1 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-chevrolet-blazer-ev-lt/m8419087,2024 Chevrolet Blazer EV LT,"$61,793","Refined and versatile, our 2024 Chevrolet Blazer EV LT AWD is ready to rewrite the rules for electric adventure in Galaxy Gray Metallic! Powered by Dual Electric Motors providing a combined 288hp to ...",4 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-cadillac-lyriq-luxury/m8419081,2024 Cadillac LYRIQ Luxury,"$93,878",Our 2024 Cadillac LYRIQ Luxury 1 radiates electrified magnificence in Crystal White Tricoat! Powered by an Electric Motor providing 340hp to a Single Speed Automatic transmission for premium ...,12 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-chevrolet-blazer-ev-lt/m8419075,2024 Chevrolet Blazer EV LT,"$62,388","Refined and versatile, our 2024 Chevrolet Blazer EV LT AWD is ready to rewrite the rules for electric adventure in Riptide Blue Metallic! Powered by Dual Electric Motors providing a combined 288hp to ...",13 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-cadillac-lyriq-luxury/m8419072,2024 Cadillac LYRIQ Luxury,"$83,488","Move up to our 2024 Cadillac LYRIQ Luxury 2, and every mile can feel like a milestone in Argent Silver Metallic! Motivated by an Electric Motor serving up 340hp to a Single Speed Automatic ...",11 km,Automatic,Vancouver,
https://www.kijiji.ca/v-cars-trucks/richmond-bc/2024-cadillac-lyriq-luxury/m8419071,2024 Cadillac LYRIQ Luxury,"$86,678",Our 2024 Cadillac LYRIQ Luxury 1 radiates electrified magnificence in Radiant Red Tintcoat! Powered by an Electric Motor providing 340hp to a Single Speed Automatic transmission for premium ...,12 km,Automatic,Vancouver,
